epoch,head,true,pred,correct,covered,set_size,top_score,true_score,qhat,conformal_score,calibration_source,selected_overall,selected_nonlinear
5,linear_svm,8,8,True,True,1,0.8796387815999579,0.8796387815999579,0.0,rank,holdout,False,False
5,knn_distance,5,5,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,1,1,True,True,1,0.9996165784798313,0.9996165784798313,0.0,rank,holdout,False,False
5,knn_distance,3,3,True,True,1,0.7874467974249965,0.7874467974249965,0.0,rank,holdout,True,True
5,random_forest,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,rbf_svm,3,3,True,True,1,0.6681672167935592,0.6681672167935592,0.0,rank,holdout,False,False
5,random_forest,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_svm,5,5,True,True,1,0.7051280573914138,0.7051280573914138,0.0,rank,holdout,False,False
5,small_mlp,3,3,True,True,1,0.9979145493496607,0.9979145493496607,0.0,rank,holdout,False,False
5,linear_logreg,6,6,True,True,1,0.9999063479383996,0.9999063479383996,0.0,rank,holdout,False,False
5,knn_distance,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,0,0,True,True,1,0.9994217494364116,0.9994217494364116,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9917623554652313,0.9917623554652313,0.0,rank,holdout,False,False
5,knn_distance,5,5,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,rbf_svm,6,6,True,True,1,0.6489116822652883,0.6489116822652883,0.0,rank,holdout,False,False
5,small_mlp,9,9,True,True,1,0.9952789227587142,0.9952789227587142,0.0,rank,holdout,False,False
5,random_forest,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.9999518969055882,0.9999518969055882,0.0,rank,holdout,False,False
5,knn_distance,5,5,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,9,9,True,True,1,0.8594234305235386,0.8594234305235386,0.0,rank,holdout,False,False
5,random_forest,2,6,False,False,1,0.32,0.18333333333333332,0.0,rank,holdout,False,False
5,linear_svm,7,7,True,True,1,0.8871494110109815,0.8871494110109815,0.0,rank,holdout,False,False
5,random_forest,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_logreg,2,2,True,True,1,0.9999979874660894,0.9999979874660894,0.0,rank,holdout,False,False
5,knn_distance,0,0,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,9,9,True,True,1,0.7994288137524613,0.7994288137524613,0.0,rank,holdout,False,False
5,rbf_svm,7,7,True,True,1,0.6836265528844224,0.6836265528844224,0.0,rank,holdout,False,False
5,linear_logreg,6,6,True,True,1,0.9933842562402844,0.9933842562402844,0.0,rank,holdout,False,False
5,linear_svm,0,0,True,True,1,0.8048964920411074,0.8048964920411074,0.0,rank,holdout,False,False
5,linear_logreg,1,1,True,True,1,0.9997115426126107,0.9997115426126107,0.0,rank,holdout,False,False
5,knn_distance,2,2,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,3,3,True,True,1,0.868896928881028,0.868896928881028,0.0,rank,holdout,False,False
5,rbf_svm,6,6,True,True,1,0.6521260227062732,0.6521260227062732,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,2,2,True,True,1,0.999899800662554,0.999899800662554,0.0,rank,holdout,False,False
5,rbf_svm,6,6,True,True,1,0.6527253972868841,0.6527253972868841,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,4,4,True,True,1,0.7892619090769754,0.7892619090769754,0.0,rank,holdout,False,False
5,knn_distance,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,random_forest,5,5,True,True,1,0.8700000000000001,0.8700000000000001,0.0,rank,holdout,False,False
5,small_mlp,1,1,True,True,1,0.9959293543751244,0.9959293543751244,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9989142760199037,0.9989142760199037,0.0,rank,holdout,False,False
5,rbf_svm,0,0,True,True,1,0.6546631337624899,0.6546631337624899,0.0,rank,holdout,False,False
5,small_mlp,9,9,True,True,1,0.9961429030069295,0.9961429030069295,0.0,rank,holdout,False,False
5,rbf_svm,5,5,True,True,1,0.7151289174427887,0.7151289174427887,0.0,rank,holdout,False,False
5,linear_svm,5,5,True,True,1,0.863524327743802,0.863524327743802,0.0,rank,holdout,False,False
5,linear_logreg,7,7,True,True,1,0.9998463877232271,0.9998463877232271,0.0,rank,holdout,False,False
5,linear_logreg,6,4,False,False,1,0.9956046415028974,1.987102224224224e-08,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9981144106667705,0.9981144106667705,0.0,rank,holdout,False,False
5,knn_distance,2,2,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,5,5,True,True,1,0.8031640968280411,0.8031640968280411,0.0,rank,holdout,False,False
5,linear_svm,6,6,True,True,1,0.6171113120102727,0.6171113120102727,0.0,rank,holdout,False,False
5,small_mlp,3,3,True,True,1,0.9969371107030277,0.9969371107030277,0.0,rank,holdout,False,False
5,knn_distance,5,5,True,True,1,0.9292234975652549,0.9292234975652549,0.0,rank,holdout,True,True
5,knn_distance,5,5,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,knn_distance,7,7,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,random_forest,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_logreg,4,4,True,True,1,0.9983759523618616,0.9983759523618616,0.0,rank,holdout,False,False
5,linear_svm,1,1,True,True,1,0.7709949061172323,0.7709949061172323,0.0,rank,holdout,False,False
5,rbf_svm,5,5,True,True,1,0.7034234488612385,0.7034234488612385,0.0,rank,holdout,False,False
5,rbf_svm,7,7,True,True,1,0.6527578254792672,0.6527578254792672,0.0,rank,holdout,False,False
5,small_mlp,8,8,True,True,1,0.9980741806918093,0.9980741806918093,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.7807601891085693,0.7807601891085693,0.0,rank,holdout,False,False
5,rbf_svm,4,4,True,True,1,0.6704153123538256,0.6704153123538256,0.0,rank,holdout,False,False
5,knn_distance,0,0,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,0,0,True,True,1,0.8010882741688609,0.8010882741688609,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.9999328163211625,0.9999328163211625,0.0,rank,holdout,False,False
5,random_forest,3,3,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,rbf_svm,3,3,True,True,1,0.6644416397986769,0.6644416397986769,0.0,rank,holdout,False,False
5,rbf_svm,9,9,True,True,1,0.6571419282667382,0.6571419282667382,0.0,rank,holdout,False,False
5,small_mlp,2,2,True,True,1,0.9983312627523129,0.9983312627523129,0.0,rank,holdout,False,False
5,rbf_svm,4,4,True,True,1,0.6584328356655169,0.6584328356655169,0.0,rank,holdout,False,False
5,rbf_svm,1,1,True,True,1,0.6546352376717974,0.6546352376717974,0.0,rank,holdout,False,False
5,random_forest,0,0,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_svm,7,7,True,True,1,0.8749095691945502,0.8749095691945502,0.0,rank,holdout,False,False
5,rbf_svm,9,9,True,True,1,0.655138132610846,0.655138132610846,0.0,rank,holdout,False,False
5,linear_logreg,4,4,True,True,1,0.999808742057519,0.999808742057519,0.0,rank,holdout,False,False
5,linear_logreg,7,7,True,True,1,0.9999945987765296,0.9999945987765296,0.0,rank,holdout,False,False
5,random_forest,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,rbf_svm,3,3,True,True,1,0.6572805458136582,0.6572805458136582,0.0,rank,holdout,False,False
5,random_forest,5,5,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_svm,9,9,True,True,1,0.9141159101143895,0.9141159101143895,0.0,rank,holdout,False,False
5,small_mlp,4,4,True,True,1,0.9971389817267879,0.9971389817267879,0.0,rank,holdout,False,False
5,small_mlp,2,2,True,True,1,0.9964684539684883,0.9964684539684883,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9930552428204932,0.9930552428204932,0.0,rank,holdout,False,False
5,random_forest,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9957282386877372,0.9957282386877372,0.0,rank,holdout,False,False
5,random_forest,7,7,True,True,1,0.8033333333333333,0.8033333333333333,0.0,rank,holdout,False,False
5,random_forest,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,small_mlp,4,4,True,True,1,0.9962439809471435,0.9962439809471435,0.0,rank,holdout,False,False
5,rbf_svm,2,2,True,True,1,0.6645125027858325,0.6645125027858325,0.0,rank,holdout,False,False
5,linear_logreg,5,5,True,True,1,0.9999509614192709,0.9999509614192709,0.0,rank,holdout,False,False
5,linear_svm,2,2,True,True,1,0.8534778964519604,0.8534778964519604,0.0,rank,holdout,False,False
5,linear_svm,1,1,True,True,1,0.7439022134798514,0.7439022134798514,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9983207826643985,0.9983207826643985,0.0,rank,holdout,False,False
5,small_mlp,9,9,True,True,1,0.9971281904601178,0.9971281904601178,0.0,rank,holdout,False,False
5,linear_logreg,2,2,True,True,1,0.999977869741268,0.999977869741268,0.0,rank,holdout,False,False
5,knn_distance,4,4,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,rbf_svm,7,7,True,True,1,0.6816448786383238,0.6816448786383238,0.0,rank,holdout,False,False
5,rbf_svm,0,0,True,True,1,0.6478658364278677,0.6478658364278677,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9992335753127166,0.9992335753127166,0.0,rank,holdout,False,False
5,linear_svm,4,4,True,True,1,0.8509023861548226,0.8509023861548226,0.0,rank,holdout,False,False
5,linear_logreg,8,8,True,True,1,0.9999265117480419,0.9999265117480419,0.0,rank,holdout,False,False
5,random_forest,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,knn_distance,3,3,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,rbf_svm,5,5,True,True,1,0.6772580034792678,0.6772580034792678,0.0,rank,holdout,False,False
5,rbf_svm,4,4,True,True,1,0.6597228656213753,0.6597228656213753,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.9999035052034756,0.9999035052034756,0.0,rank,holdout,False,False
5,small_mlp,3,3,True,True,1,0.9960518442712476,0.9960518442712476,0.0,rank,holdout,False,False
5,rbf_svm,9,9,True,True,1,0.6638910652562767,0.6638910652562767,0.0,rank,holdout,False,False
5,linear_svm,2,2,True,True,1,0.9201652271555382,0.9201652271555382,0.0,rank,holdout,False,False
5,small_mlp,2,2,True,True,1,0.998043242197898,0.998043242197898,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.999986156081652,0.999986156081652,0.0,rank,holdout,False,False
5,random_forest,7,7,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,rbf_svm,1,1,True,True,1,0.6516939956164122,0.6516939956164122,0.0,rank,holdout,False,False
5,rbf_svm,2,2,True,True,1,0.6772418397512976,0.6772418397512976,0.0,rank,holdout,False,False
5,linear_svm,8,8,True,True,1,0.6248208199879611,0.6248208199879611,0.0,rank,holdout,False,False
5,small_mlp,1,1,True,True,1,0.9950825254241202,0.9950825254241202,0.0,rank,holdout,False,False
5,linear_svm,7,7,True,True,1,0.8544845574057379,0.8544845574057379,0.0,rank,holdout,False,False
5,linear_logreg,3,3,True,True,1,0.9998889607567372,0.9998889607567372,0.0,rank,holdout,False,False
5,knn_distance,3,3,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,small_mlp,6,6,True,True,1,0.9942927460011318,0.9942927460011318,0.0,rank,holdout,False,False
5,linear_svm,9,9,True,True,1,0.7628578389552553,0.7628578389552553,0.0,rank,holdout,False,False
5,random_forest,6,6,True,True,1,0.97,0.97,0.0,rank,holdout,False,False
5,knn_distance,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,0,0,True,True,1,0.9997362052453975,0.9997362052453975,0.0,rank,holdout,False,False
5,rbf_svm,6,6,True,True,1,0.6506484341274451,0.6506484341274451,0.0,rank,holdout,False,False
5,linear_logreg,8,8,True,True,1,0.9998501021553634,0.9998501021553634,0.0,rank,holdout,False,False
5,linear_svm,9,9,True,True,1,0.6660440199304617,0.6660440199304617,0.0,rank,holdout,False,False
5,rbf_svm,0,0,True,True,1,0.6481388470886277,0.6481388470886277,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.8601553836396334,0.8601553836396334,0.0,rank,holdout,False,False
5,small_mlp,4,4,True,True,1,0.9953864951436329,0.9953864951436329,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,random_forest,3,3,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_svm,7,7,True,True,1,0.8813053189957907,0.8813053189957907,0.0,rank,holdout,False,False
5,small_mlp,6,6,True,True,1,0.9957494498764571,0.9957494498764571,0.0,rank,holdout,False,False
5,linear_logreg,5,5,True,True,1,0.999992909720574,0.999992909720574,0.0,rank,holdout,False,False
5,linear_svm,6,6,True,True,1,0.5553136422444485,0.5553136422444485,0.0,rank,holdout,False,False
5,small_mlp,6,6,True,True,1,0.9886776986750949,0.9886776986750949,0.0,rank,holdout,False,False
5,linear_svm,2,2,True,True,1,0.874083774660721,0.874083774660721,0.0,rank,holdout,False,False
5,random_forest,7,7,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_svm,9,9,True,True,1,0.8571492629951899,0.8571492629951899,0.0,rank,holdout,False,False
5,small_mlp,2,2,True,True,1,0.9885282772378651,0.9885282772378651,0.0,rank,holdout,False,False
5,linear_svm,9,9,True,True,1,0.8617061590415779,0.8617061590415779,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9992066692531881,0.9992066692531881,0.0,rank,holdout,False,False
5,random_forest,0,0,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,rbf_svm,4,4,True,True,1,0.6878179885632346,0.6878179885632346,0.0,rank,holdout,False,False
5,rbf_svm,8,8,True,True,1,0.6644606459889142,0.6644606459889142,0.0,rank,holdout,False,False
5,random_forest,5,5,True,True,1,0.8033333333333332,0.8033333333333332,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.9841234697674871,0.9841234697674871,0.0,rank,holdout,False,False
5,small_mlp,7,7,True,True,1,0.9984161516275618,0.9984161516275618,0.0,rank,holdout,False,False
5,linear_svm,2,2,True,True,1,0.8882661599783902,0.8882661599783902,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9986756786144398,0.9986756786144398,0.0,rank,holdout,False,False
5,linear_logreg,7,7,True,True,1,0.9977479941329838,0.9977479941329838,0.0,rank,holdout,False,False
5,knn_distance,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,small_mlp,4,4,True,True,1,0.9947081965894233,0.9947081965894233,0.0,rank,holdout,False,False
5,knn_distance,4,4,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,random_forest,4,4,True,True,1,0.9866666666666667,0.9866666666666667,0.0,rank,holdout,False,False
5,small_mlp,5,5,True,True,1,0.9924449608537077,0.9924449608537077,0.0,rank,holdout,False,False
5,small_mlp,2,2,True,True,1,0.9910179504374087,0.9910179504374087,0.0,rank,holdout,False,False
5,random_forest,0,0,True,True,1,0.99,0.99,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.8618433399163129,0.8618433399163129,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,0.9322014406878132,0.9322014406878132,0.0,rank,holdout,True,True
5,knn_distance,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,small_mlp,1,1,True,True,1,0.9953594376520728,0.9953594376520728,0.0,rank,holdout,False,False
5,small_mlp,2,2,True,True,1,0.9981483751280378,0.9981483751280378,0.0,rank,holdout,False,False
5,knn_distance,3,7,False,False,1,0.9279841409111627,0.07201585908883733,0.0,rank,holdout,True,True
5,random_forest,6,6,True,True,1,0.8433333333333334,0.8433333333333334,0.0,rank,holdout,False,False
5,small_mlp,9,9,True,True,1,0.9981258254420792,0.9981258254420792,0.0,rank,holdout,False,False
5,rbf_svm,2,2,True,True,1,0.7875371124312648,0.7875371124312648,0.0,rank,holdout,False,False
5,knn_distance,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,random_forest,3,3,True,True,1,0.7366666666666667,0.7366666666666667,0.0,rank,holdout,False,False
5,knn_distance,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,8,8,True,True,1,0.999986387543961,0.999986387543961,0.0,rank,holdout,False,False
5,small_mlp,4,4,True,True,1,0.9931504315117106,0.9931504315117106,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.9993831551213846,0.9993831551213846,0.0,rank,holdout,False,False
5,linear_logreg,1,1,True,True,1,0.9998179414138233,0.9998179414138233,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.7655509638439437,0.7655509638439437,0.0,rank,holdout,False,False
5,random_forest,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,knn_distance,6,0,False,False,1,0.9352475338446947,0.06475246615530533,0.0,rank,holdout,True,True
5,random_forest,1,1,True,True,1,0.9966666666666667,0.9966666666666667,0.0,rank,holdout,False,False
5,knn_distance,3,3,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,knn_distance,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,small_mlp,5,5,True,True,1,0.9881800412340819,0.9881800412340819,0.0,rank,holdout,False,False
5,linear_logreg,3,3,True,True,1,0.9998074085767598,0.9998074085767598,0.0,rank,holdout,False,False
5,linear_svm,6,6,True,True,1,0.8189207835791523,0.8189207835791523,0.0,rank,holdout,False,False
5,small_mlp,9,9,True,True,1,0.9983044166505358,0.9983044166505358,0.0,rank,holdout,False,False
5,knn_distance,2,2,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,random_forest,9,9,True,True,1,0.7466666666666667,0.7466666666666667,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.8771855453360718,0.8771855453360718,0.0,rank,holdout,False,False
5,knn_distance,6,6,True,True,1,0.9419013103019048,0.9419013103019048,0.0,rank,holdout,True,True
5,rbf_svm,1,1,True,True,1,0.6541906181569093,0.6541906181569093,0.0,rank,holdout,False,False
5,linear_svm,6,6,True,True,1,0.841975733865576,0.841975733865576,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.7110027327500209,0.7110027327500209,0.0,rank,holdout,False,False
5,small_mlp,2,2,True,True,1,0.9974222100060007,0.9974222100060007,0.0,rank,holdout,False,False
5,random_forest,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,knn_distance,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,4,4,True,True,1,0.9946822648789454,0.9946822648789454,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.8366145658923716,0.8366145658923716,0.0,rank,holdout,False,False
5,rbf_svm,2,2,True,True,1,0.6669318460455882,0.6669318460455882,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,rbf_svm,6,6,True,True,1,0.6517772084827004,0.6517772084827004,0.0,rank,holdout,False,False
5,random_forest,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.9981199494097891,0.9981199494097891,0.0,rank,holdout,False,False
5,small_mlp,9,9,True,True,1,0.9970414404106238,0.9970414404106238,0.0,rank,holdout,False,False
5,linear_svm,7,7,True,True,1,0.8727641644031984,0.8727641644031984,0.0,rank,holdout,False,False
5,rbf_svm,6,6,True,True,1,0.6513123565006546,0.6513123565006546,0.0,rank,holdout,False,False
5,knn_distance,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,knn_distance,7,7,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,random_forest,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_logreg,5,5,True,True,1,0.9999901113872484,0.9999901113872484,0.0,rank,holdout,False,False
5,small_mlp,1,1,True,True,1,0.9957912732668193,0.9957912732668193,0.0,rank,holdout,False,False
5,random_forest,3,3,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_svm,6,6,True,True,1,0.7989205544944575,0.7989205544944575,0.0,rank,holdout,False,False
5,random_forest,3,3,True,True,1,0.7600000000000001,0.7600000000000001,0.0,rank,holdout,False,False
5,rbf_svm,9,9,True,True,1,0.6566933336692066,0.6566933336692066,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,knn_distance,4,4,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,7,7,True,True,1,0.7012717238112546,0.7012717238112546,0.0,rank,holdout,False,False
5,small_mlp,7,7,True,True,1,0.9984425995871457,0.9984425995871457,0.0,rank,holdout,False,False
5,small_mlp,7,7,True,True,1,0.91389880952846,0.91389880952846,0.0,rank,holdout,False,False
5,random_forest,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,0.9325405871753962,0.9325405871753962,0.0,rank,holdout,True,True
5,small_mlp,9,9,True,True,1,0.9964288146854351,0.9964288146854351,0.0,rank,holdout,False,False
5,small_mlp,5,5,True,True,1,0.9982084633096642,0.9982084633096642,0.0,rank,holdout,False,False
5,linear_svm,9,9,True,True,1,0.6763207489951245,0.6763207489951245,0.0,rank,holdout,False,False
5,knn_distance,8,8,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,7,7,True,True,1,0.9317350496728385,0.9317350496728385,0.0,rank,holdout,False,False
5,rbf_svm,6,6,True,True,1,0.6504465056072299,0.6504465056072299,0.0,rank,holdout,False,False
5,linear_svm,0,0,True,True,1,0.8361126320038843,0.8361126320038843,0.0,rank,holdout,False,False
5,knn_distance,9,9,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,small_mlp,6,6,True,True,1,0.9965550786899254,0.9965550786899254,0.0,rank,holdout,False,False
5,linear_svm,0,0,True,True,1,0.857662783142241,0.857662783142241,0.0,rank,holdout,False,False
5,random_forest,6,6,True,True,1,0.9866666666666667,0.9866666666666667,0.0,rank,holdout,False,False
5,linear_svm,9,9,True,True,1,0.8292580025925852,0.8292580025925852,0.0,rank,holdout,False,False
5,rbf_svm,8,8,True,True,1,0.6624464823011487,0.6624464823011487,0.0,rank,holdout,False,False
5,small_mlp,1,1,True,True,1,0.9959181603847064,0.9959181603847064,0.0,rank,holdout,False,False
5,random_forest,0,0,True,True,1,0.9933333333333333,0.9933333333333333,0.0,rank,holdout,False,False
5,rbf_svm,4,4,True,True,1,0.660051416264337,0.660051416264337,0.0,rank,holdout,False,False
5,linear_logreg,8,8,True,True,1,0.9999717502790412,0.9999717502790412,0.0,rank,holdout,False,False
5,linear_logreg,8,8,True,True,1,0.9998169231214569,0.9998169231214569,0.0,rank,holdout,False,False
5,linear_logreg,3,3,True,True,1,0.587973324481212,0.587973324481212,0.0,rank,holdout,False,False
5,linear_logreg,4,4,True,True,1,0.9998710993059948,0.9998710993059948,0.0,rank,holdout,False,False
5,knn_distance,0,0,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,7,7,True,True,1,0.9995398252028245,0.9995398252028245,0.0,rank,holdout,False,False
5,knn_distance,4,4,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,small_mlp,6,6,True,True,1,0.9956077084547923,0.9956077084547923,0.0,rank,holdout,False,False
5,rbf_svm,0,0,True,True,1,0.6520346594804405,0.6520346594804405,0.0,rank,holdout,False,False
5,random_forest,3,3,True,True,1,0.99,0.99,0.0,rank,holdout,False,False
5,random_forest,7,7,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,small_mlp,5,5,True,True,1,0.9985454134727053,0.9985454134727053,0.0,rank,holdout,False,False
5,random_forest,0,0,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,small_mlp,4,4,True,True,1,0.9931941421553381,0.9931941421553381,0.0,rank,holdout,False,False
5,knn_distance,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_logreg,9,9,True,True,1,0.9999896377214976,0.9999896377214976,0.0,rank,holdout,False,False
5,linear_logreg,8,8,True,True,1,0.9999891992680962,0.9999891992680962,0.0,rank,holdout,False,False
5,linear_logreg,8,8,True,True,1,0.5201397197085406,0.5201397197085406,0.0,rank,holdout,False,False
5,linear_logreg,1,1,True,True,1,0.9990796420317806,0.9990796420317806,0.0,rank,holdout,False,False
5,knn_distance,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,knn_distance,6,6,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,0,0,True,True,1,0.8787730683195841,0.8787730683195841,0.0,rank,holdout,False,False
5,rbf_svm,6,8,False,False,1,0.6625818732830113,0.23904790294137468,0.0,rank,holdout,False,False
5,random_forest,7,7,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,knn_distance,4,4,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,small_mlp,3,3,True,True,1,0.9959821235991311,0.9959821235991311,0.0,rank,holdout,False,False
5,linear_svm,6,6,True,True,1,0.8374458600235549,0.8374458600235549,0.0,rank,holdout,False,False
5,rbf_svm,2,2,True,True,1,0.6758882392323959,0.6758882392323959,0.0,rank,holdout,False,False
5,random_forest,5,5,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,rbf_svm,1,1,True,True,1,0.6535813237567892,0.6535813237567892,0.0,rank,holdout,False,False
5,knn_distance,7,7,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,4,4,True,True,1,0.8488816173966356,0.8488816173966356,0.0,rank,holdout,False,False
5,knn_distance,1,1,True,True,1,1.0,1.0,0.0,rank,holdout,True,True
5,linear_svm,3,3,True,True,1,0.7899792490649183,0.7899792490649183,0.0,rank,holdout,False,False
5,small_mlp,4,4,True,True,1,0.9964233640329159,0.9964233640329159,0.0,rank,holdout,False,False
5,linear_logreg,4,4,True,True,1,0.9996111410429159,0.9996111410429159,0.0,rank,holdout,False,False
5,linear_logreg,0,0,True,True,1,0.9993055795608105,0.9993055795608105,0.0,rank,holdout,False,False
5,random_forest,8,8,True,True,1,0.9933333333333333,0.9933333333333333,0.0,rank,holdout,False,False
5,linear_logreg,9,9,True,True,1,0.9966446143839619,0.9966446143839619,0.0,rank,holdout,False,False
5,linear_logreg,7,7,True,True,1,0.5335707107054569,0.5335707107054569,0.0,rank,holdout,False,False
5,linear_svm,3,3,True,True,1,0.8128716311424057,0.8128716311424057,0.0,rank,holdout,False,False
5,linear_logreg,2,2,True,True,1,0.9999666376835245,0.9999666376835245,0.0,rank,holdout,False,False
5,linear_logreg,3,3,True,True,1,0.9988441219533324,0.9988441219533324,0.0,rank,holdout,False,False
5,linear_svm,8,8,True,True,1,0.8477986688356767,0.8477986688356767,0.0,rank,holdout,False,False
5,random_forest,0,0,True,True,1,1.0,1.0,0.0,rank,holdout,False,False
5,linear_svm,1,1,True,True,1,0.7947176226209889,0.7947176226209889,0.0,rank,holdout,False,False
5,linear_svm,2,2,True,True,1,0.9349549094649333,0.9349549094649333,0.0,rank,holdout,False,False
5,linear_logreg,6,6,True,True,1,0.9990424848550524,0.9990424848550524,0.0,rank,holdout,False,False
